index,Predicted,Actual,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,C
9220,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9221,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9222,horse,horse,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,0.023
9223,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9225,cat,dog,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.017
9226,dog,cat,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.0,0.0,0.0,0.031
9227,truck,automobile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9228,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230,bird,bird,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
9231,dog,horse,0.0,0.0,0.16,0.0,0.33,0.38,0.0,0.13,0.0,0.0,0.125
9232,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9234,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
9235,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9237,cat,horse,0.0,0.0,0.0,0.96,0.0,0.01,0.0,0.03,0.0,0.0,0.031
9238,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9239,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9240,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9241,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9242,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9243,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9244,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9245,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9246,cat,cat,0.03,0.0,0.21,0.64,0.0,0.01,0.08,0.01,0.0,0.0,0.135
9247,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9248,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9249,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9250,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9252,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003
9253,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,dog,horse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9255,dog,cat,0.01,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.008
9256,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9258,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9259,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9260,dog,dog,0.0,0.0,0.0,0.38,0.0,0.62,0.0,0.0,0.0,0.0,0.234
9261,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9262,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9263,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9264,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9265,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9266,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9267,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9268,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9269,frog,dog,0.01,0.0,0.0,0.29,0.0,0.02,0.66,0.0,0.01,0.0,0.196
9270,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9271,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9273,bird,airplane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9274,airplane,ship,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.006
9275,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003
9276,horse,horse,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.008
9277,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9278,horse,horse,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.019
9279,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9280,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9281,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9282,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9283,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9284,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9285,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9286,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9287,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9288,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9289,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9290,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9292,horse,cat,0.0,0.0,0.0,0.43,0.0,0.01,0.0,0.56,0.0,0.0,0.242
9293,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9294,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9295,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9296,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9297,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9299,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9300,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9301,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9302,automobile,cat,0.0,0.83,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.127
9303,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9304,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9305,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
9306,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9307,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9308,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9309,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9310,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9311,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003
9312,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9313,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9314,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9315,horse,horse,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.107
9316,deer,cat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9317,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9318,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
9320,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9321,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9322,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9323,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9324,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002
9325,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9326,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9327,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9328,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9329,horse,horse,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0,0.0,0.059
9330,deer,deer,0.0,0.0,0.23,0.0,0.7,0.07,0.0,0.0,0.0,0.0,0.161
9331,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9332,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9333,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9334,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9335,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9336,cat,cat,0.0,0.0,0.0,0.78,0.0,0.22,0.0,0.0,0.0,0.0,0.17
9337,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9338,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9339,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9340,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9342,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9343,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9344,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9345,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9346,horse,horse,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.89,0.0,0.0,0.094
9347,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9348,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9349,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9350,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9351,automobile,automobile,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.069
9352,ship,automobile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004
9353,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
9354,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9355,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9356,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9357,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9358,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9359,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9360,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
9361,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9362,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9363,cat,dog,0.03,0.0,0.0,0.53,0.0,0.43,0.0,0.0,0.0,0.0,0.229
9364,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9365,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9366,dog,bird,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001
9367,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9368,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9369,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9370,automobile,ship,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.052
9371,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9372,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9373,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9374,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9375,dog,cat,0.0,0.0,0.0,0.0,0.01,0.93,0.06,0.0,0.0,0.0,0.057
9376,cat,dog,0.0,0.0,0.0,0.68,0.0,0.31,0.01,0.0,0.0,0.0,0.21
9377,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002
9378,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9379,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9380,cat,dog,0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.025
9381,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9382,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9383,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9384,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,cat,horse,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.07,0.0,0.0,0.068
9386,bird,deer,0.0,0.0,0.68,0.0,0.05,0.03,0.24,0.0,0.0,0.0,0.16
9387,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9388,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9389,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9390,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9391,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9392,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9393,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9394,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9395,horse,horse,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.005
9396,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9397,bird,bird,0.0,0.0,0.95,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.028
9398,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9399,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9400,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9401,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9402,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9403,truck,truck,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.011
9404,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9405,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9406,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9407,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9408,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9409,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9410,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9411,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9412,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9413,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9414,cat,dog,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.013
9415,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9416,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9417,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9418,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9419,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
9420,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9421,automobile,automobile,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.007
9422,horse,cat,0.0,0.0,0.0,0.08,0.0,0.26,0.0,0.66,0.0,0.0,0.172
9423,bird,bird,0.0,0.0,0.87,0.0,0.11,0.0,0.0,0.01,0.01,0.0,0.097
9424,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9425,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9426,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9427,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9428,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9429,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002
9430,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9431,dog,cat,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9432,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9434,horse,horse,0.0,0.0,0.0,0.41,0.0,0.01,0.0,0.58,0.0,0.0,0.237
9435,bird,bird,0.0,0.0,0.82,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.142
9436,frog,automobile,0.0,0.31,0.08,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.192
9437,cat,cat,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.003
9438,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9439,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9440,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9441,deer,deer,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.008
9442,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9443,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9444,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9445,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9446,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9447,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9448,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
9449,truck,truck,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.071
9450,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9451,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9452,bird,bird,0.17,0.0,0.79,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.138
9453,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9454,cat,cat,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.021
9455,automobile,automobile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9456,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9457,automobile,automobile,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.017
9458,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9459,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,cat,cat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9461,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9462,bird,bird,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
9463,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9464,deer,deer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001
9465,horse,dog,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.93,0.0,0.0,0.067
9466,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9467,bird,bird,0.0,0.0,0.38,0.07,0.23,0.1,0.0,0.01,0.0,0.21,0.088
9468,dog,horse,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003
9469,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9470,truck,truck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9471,frog,frog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004
9472,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9473,airplane,airplane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9474,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9475,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476,ship,ship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9477,dog,dog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9478,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9479,horse,horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9480,bird,bird,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
